subs_;offer_price;offer_name;campaign_id;contact_uuid;response_uuid;transaction_date;accept_indicator;region
27030045910;268.6;loyalty reward;CAMP_dbfecedd;7f9ff399-3360-43ec-b664-7c8078e84495;7433eb6c-e78f-49a9-85be-6c795a0bc632;2026/02/26;0;North West
27393366145;156.22;bundle boost;CAMP_ac87a666;4f6b693e-0950-4fe4-9a9b-e704e4e255e0;4c47f4c8-2bc2-44b3-aa2a-01be88757be3;2026/01/23;1;KwaZulu-Natal
27140830123;43.52;feature promo;CAMP_7829ef03;feab57c2-25f7-4817-b196-82dcb90b7a83;4bc342f7-8939-43f2-82b7-74eabdab44e3;2026/01/26;0;Mpumalanga
27057358029;209.99;weekend deal;CAMP_71316a02;c8d5d82b-fe89-4a9b-bfdd-5991e8a64628;a1e6d542-1ba2-419b-bf3b-fec7c4062eb4;2026/03/01;0;Western Cape
27098944690;382.5;weekend deal;CAMP_11f756ee;1de9e087-2867-405f-a5df-d66a498df746;640f9119-b1b7-4561-8a72-a6876a018291;2026/01/19;1;Eastern Cape
27265521894;423.64;feature promo;CAMP_b1b8d7d8;923514bb-a0cc-42ea-ba84-e2397231263f;703582a8-7e8f-45b4-b500-36ad68aaad1a;2026/02/03;1;Western Cape
27313253187;211.5;flash offer;CAMP_ac87a666;be2897e5-49cb-46e0-b18a-0e71bde14496;2ec6f90f-c93a-491b-b84c-868c99c33069;2026/01/30;0;Western Cape
27017916854;350.55;data saver;CAMP_da530e13;495861c8-9b9b-41b4-8a11-a37926dd2289;0c6a5e9e-f230-4399-8f54-e454e1f37c2f;2026/02/17;1;Limpopo
27948881288;264.45;feature promo;CAMP_df5e0430;4f4a645c-8731-4d98-a813-e3e16c6c7542;46dd876a-c02a-4123-b270-f218588b086c;2026/01/16;1;Mpumalanga
27884994708;72.58;bundle boost;CAMP_c02c6c69;2eae00d3-b13a-44f5-b9c6-fe110cc3da0b;158ab877-89f6-43a7-bae7-4577189a5b14;2026/01/10;1;Western Cape
27909080263;9.45;data saver;CAMP_a412f448;d343364e-c4cf-4109-b066-fc625114ac9d;c0e97d63-022d-43b8-8f6c-e3d61ca3a932;2026/03/10;0;Mpumalanga
27559077557;60.04;data saver;CAMP_dfada313;7672e9f2-ed55-4d40-8ff3-bdd80d11531e;39428b9a-d02d-4660-8e5e-4415e18b20b7;2026/02/18;0;Mpumalanga
27429291925;211.22;weekend deal;CAMP_da530e13;505670d6-37bb-4684-99e9-5ccc862e2735;8ac8eb1a-2aa0-4a64-8c00-9725f6758297;2026/03/01;1;Western Cape
27359951232;190.0;weekend deal;CAMP_b1b8d7d8;0f45e5bd-40fa-4da5-ae11-2c6198693ba4;3dc29ce2-6abf-4725-90bc-22c33e810169;2026/02/03;1;KwaZulu-Natal
27377484426;68.53;loyalty reward;CAMP_aa2f5198;3c227e2d-5552-4b95-a703-7184ef9475e2;c66b6f30-9d0f-4555-a08e-6106216ade0b;2026/02/10;1;Gauteng
27808949915;227.34;summer special;CAMP_fa99b374;9de01e67-b1f8-47b8-a017-54a44d28950b;f7fed640-d23b-4b22-aba9-f5ded80e6561;2026/02/18;0;Mpumalanga
27237095385;46.83;summer special;CAMP_71316a02;c2533c10-9c1e-41c9-84fc-cb5107ceb8ce;92d828ef-6db5-40c5-8a4c-e6727488626d;2026/01/29;1;Limpopo
27185138667;34.93;bundle boost;CAMP_20a3dcb5;087d4d92-69da-4bd9-81c3-007ef19021a3;275edb9a-e154-41af-9609-03bcc4fc7e85;2026/01/16;1;KwaZulu-Natal
27835292494;191.76;feature promo;CAMP_ba93795c;2894d95e-3cdf-4f4b-b392-e076c8c07d25;06a92771-8e27-4f7f-8160-4c5ef955e8a3;2026/02/07;1;Eastern Cape
27980422529;497.03;loyalty reward;CAMP_dddcc94b;a1b705b2-30a2-4065-a307-51df9e81d505;56144d71-6c57-43b1-a076-3a3d537e5354;2026/02/13;0;Mpumalanga
27701613907;409.74;flash offer;CAMP_7829ef03;effbee53-721e-4461-a1c7-f4bb01f8f3f9;bafd6cc1-c135-48d7-984a-f863a3bcc3e2;2026/02/17;0;Eastern Cape
27728384987;106.38;summer special;CAMP_c7e3d314;5197d144-ea8e-4f45-a92a-e74bd3a35e07;0f2c1304-ee04-4c3b-94e0-0e9bc9692c37;2026/01/23;1;Mpumalanga
27370620541;201.16;bundle boost;CAMP_1821394f;7ff86d05-c813-4a55-8573-8dda2cea169a;dad2d345-0a08-4c4e-9f8e-b35463326504;2026/02/03;1;Eastern Cape
27403064947;32.38;loyalty reward;CAMP_71316a02;dfe98362-7e32-4ff6-bfa9-5646159f0b0a;12ad7ff9-e4b5-4a1a-9cae-50a963af176b;2026/03/02;0;Eastern Cape
27898646516;446.65;flash offer;CAMP_e4f5f0ad;2e27c3ec-edbb-4cc0-935e-e3647ea93c20;54303fac-c73c-46c9-bbb0-31fd90f21873;2026/01/27;0;North West
27897896354;209.83;feature promo;CAMP_66ac82ba;ddb39a77-2a68-41f4-b233-bfef05ded451;9b83c41d-58a7-46bf-b6b2-9594b197eafd;2026/01/16;0;Limpopo
27176979376;458.14;bundle boost;CAMP_4236e746;7c924703-ab1a-4ac3-b441-115fe53a4869;f7d1ca0e-a720-437a-b53f-4e50ad5a31a4;2026/01/14;1;KwaZulu-Natal
27203306261;332.3;weekend deal;CAMP_a1a279a5;57445c62-4e3e-41d5-9451-01fcde71380c;097a6af4-bbb9-4438-9e69-37a337b9d87f;2026/02/17;1;Free State
27983558167;131.7;weekend deal;CAMP_4236e746;b57c54e1-71cb-4b5b-aa0a-2634c3e1d4f7;5a71dc41-534e-4db4-9c3e-3700d03f244d;2026/02/14;1;Western Cape
27603581227;249.0;summer special;CAMP_c02c6c69;a90255ee-b112-464b-a878-a7b80c170fa4;23190db0-59f0-446d-b496-abceda6ec899;2026/02/07;0;Northern Cape
27360092794;19.28;bundle boost;CAMP_7fa47c7e;3c60f7ae-675c-4295-b9a5-e6b9f2507d00;1427c85d-d5f5-475f-b8b7-d803a0ee5b79;2026/03/10;1;Limpopo
27420164912;8.68;bundle boost;CAMP_e0eeadf6;e7ba3d42-333b-44ba-b072-22f3d886fc08;89c544c4-98c1-4817-92af-a46f22db4ef1;2026/02/12;0;Limpopo
27667234383;378.82;bundle boost;CAMP_e4f5f0ad;4cda814a-11cc-441b-be2f-39b287eb715d;d298b0a7-6332-43ee-8cad-94cdae07ff86;2026/01/19;1;Gauteng
27598369559;42.88;bundle boost;CAMP_a1a279a5;3c7d28ab-ceba-4fd2-8f2a-d4ace2f1cf7c;d8a7b7dd-66f7-4dca-a1a7-4bce54cbad2d;2026/03/07;0;Free State
27467335230;22.36;summer special;CAMP_d81723b9;e2ef81ef-9d18-49f5-9001-d9fc2e1f1b67;7322515f-5325-41a6-9030-a4db5d00efa4;2026/02/10;0;Free State
27335585517;469.48;summer special;CAMP_dbfecedd;85e310f9-fb72-46f7-9fe2-2de33d7c3db6;199c35cf-e8d4-4bed-8706-839bc3359af3;2026/02/25;1;Mpumalanga
27252089432;499.81;loyalty reward;CAMP_c02c6c69;4c86dd4e-1152-4608-847e-9a5b0065a951;04458708-a755-4d24-8ed9-ec63722039cc;2026/01/23;1;Free State
27000522320;169.05;data saver;CAMP_c7e3d314;2492863d-7c20-40b7-9eea-5afa89094940;53383d14-cd40-42cf-a2a3-b7e5e47cdfdc;2026/02/11;1;Gauteng
27819614976;183.85;loyalty reward;CAMP_66ac82ba;d3bc4bcb-6986-43b8-8340-b988bc79c711;6c2fade7-87d2-400e-abd4-8c4c77aba339;2026/02/16;1;Western Cape
27810936401;361.06;loyalty reward;CAMP_1c003950;ef74aa3a-4a6e-4f38-ac1a-6907e5db1214;18525449-64a3-41cf-82bb-6714c20e7690;2026/02/25;0;Eastern Cape
27676115850;351.73;weekend deal;CAMP_20a3dcb5;1902fb1d-b139-4a3f-87e7-817e9ea82068;b5abc73f-12ce-439d-bd34-72f422577607;2026/01/15;0;Mpumalanga
27998422828;133.61;bundle boost;CAMP_e4f5f0ad;a32ab668-472d-404f-82e3-1f36249ae4c9;144a147e-21a9-4a0c-b01c-177c5fe0891e;2026/01/18;0;KwaZulu-Natal
27691693576;100.27;feature promo;CAMP_8787d73e;99aac2b5-9b6f-4c84-a66e-9a3d6e3ee02a;4d410e07-bfad-437e-954f-f0ab084e6027;2026/03/06;1;Eastern Cape
27507387940;484.18;feature promo;CAMP_1821394f;ad39c557-25b1-4c2c-9749-1db86490d66d;286d8f1d-255b-4af1-924f-494d11e44d22;2026/01/26;1;Mpumalanga
27440389967;361.69;summer special;CAMP_fa99b374;50d2ff14-f1ba-44fe-b2f2-301d9887ad49;a00c611e-4875-44da-b973-3bc1b62b2be7;2026/03/09;1;Gauteng
27391015622;456.63;flash offer;CAMP_7fa47c7e;b7f58dfa-6de1-4e2f-801e-0259c7e6c542;4f33ffdc-c37f-46cf-ad3c-1ff9d2c693cd;2026/03/03;0;Northern Cape
27392632898;474.76;loyalty reward;CAMP_dfada313;656c3af0-253e-4dfa-a2a6-08c1d02bb7fe;84d239f2-75be-490f-9dbc-41467420184e;2026/02/05;1;Western Cape
27674502700;265.94;flash offer;CAMP_b5c354b1;733494fd-5be5-4cfe-8e2d-cd73e4fbfa49;59feea3b-06e1-4624-be20-d7d5c598d6fa;2026/01/21;1;Mpumalanga
27747867942;216.98;feature promo;CAMP_8787d73e;930c0995-8e77-43cc-aeae-08b9814f2b48;cdc6e94e-d966-4e28-ae58-cf69659de8bc;2026/03/06;0;Eastern Cape
27938224167;395.27;feature promo;CAMP_e6999d8d;86694c83-94cd-4f61-b108-8bda1ee829fc;b88f1b05-134b-4b90-9c9a-7999b63830e9;2026/01/27;0;Limpopo
27508850095;313.22;weekend deal;CAMP_c02c6c69;6b2497d0-9df8-4b41-8e60-a726dffa9ee7;a725b0f9-8202-4308-a6cc-2faff748f3f1;2026/01/20;0;KwaZulu-Natal
27930180563;457.41;flash offer;CAMP_b5a684fb;a0013135-aa43-41d4-ba8d-2489e2603708;650e5aeb-01b4-4529-b936-94ef4e1a62a6;2026/03/09;1;North West
27224748063;3.37;weekend deal;CAMP_ac87a666;216615ed-b948-40be-a629-1e43118331e1;e65c1b46-c108-4570-b7ea-2379f7406977;2026/02/17;0;North West
27774232539;40.59;bundle boost;CAMP_dddcc94b;7f98d4c7-93ab-40e1-8856-4736e8b17acb;13b5d984-5bec-471d-8201-21e1b55f8520;2026/02/12;0;Western Cape
27099202778;447.76;flash offer;CAMP_2d622d4a;b25b940e-edb5-41ab-96ab-906dbb24ff2f;59478b8b-8f5c-4a56-b7ca-720ee5f15ec6;2026/03/05;0;North West
27222292692;92.2;flash offer;CAMP_2d622d4a;49c17113-99f7-464f-911c-11cce72f247b;3384bab3-65c7-4481-a9a0-864e48565950;2026/01/21;1;Western Cape
27253571405;360.98;data saver;CAMP_bf68e35d;d028f09a-6590-4965-a15b-83deba347983;dc387758-9b46-4fa6-a3d7-beab6bfa15a7;2026/02/05;1;Free State
27938783732;46.95;summer special;CAMP_df5e0430;7f834da7-5ecd-43bc-b14c-850e6209e3d6;d79841b3-5322-4e66-a144-7a84d38ce72e;2026/01/12;0;Limpopo
27630153925;252.08;bundle boost;CAMP_66ac82ba;907899f3-2804-41c2-8f03-4000f9b361b6;d73f758c-2c68-465c-abab-2082d381dbfe;2026/01/13;1;Northern Cape
27335068693;308.77;summer special;CAMP_6f1cf533;27887a6a-eff2-4136-9f58-12c4cf72ef89;3d827a98-7318-47d4-8b2c-a12d25a74936;2026/03/04;1;KwaZulu-Natal
27253987631;408.28;feature promo;CAMP_d81723b9;045f594b-1fa1-4a9b-86dd-e65e02d61083;7b085923-bebe-49eb-8971-05939b3d6987;2026/02/26;1;Mpumalanga
27968668878;476.35;data saver;CAMP_84aff86c;f1c07aca-b7b0-4c11-8e64-f878b3946dcc;1732c4d0-df9a-446b-b11c-edd29804444b;2026/02/28;0;Northern Cape
27387252993;304.48;weekend deal;CAMP_caa65975;dc8ef4ce-908f-4ed4-9e9d-ae359438985c;6cc999ba-94a9-44a9-b65d-78879b087502;2026/02/19;1;Mpumalanga
27137266263;473.96;weekend deal;CAMP_b1b8d7d8;22dc9362-c5e9-4506-b998-3ab800ffc0c1;58939025-5643-407c-987c-6530cc63078f;2026/02/08;1;Gauteng
27647602335;328.23;summer special;CAMP_dbfecedd;6c5229d8-ee7d-468e-9f7d-228ca37590f2;3a4e9490-5b41-4bec-8ff2-bb5e7647556a;2026/02/28;0;North West
27298542943;127.34;loyalty reward;CAMP_caa65975;5c37e5cb-03d4-42fd-a34d-b12f0a82dab5;2e80b843-1d6e-420f-afac-e5707b75fecc;2026/01/28;0;Mpumalanga
27773974558;22.87;loyalty reward;CAMP_65a2423f;f0cf9968-2d0e-4ed2-bf15-70c6351ceb2a;64ac0367-a56a-4fc8-b519-2eba438a9b2f;2026/03/09;1;Western Cape
27634462103;357.2;data saver;CAMP_ac87a666;3b0306d8-ec4a-4a7d-b72f-b69cb3292869;b468738a-a408-4612-a640-c8bb299b41d8;2026/02/25;0;Northern Cape
27925056916;299.0;loyalty reward;CAMP_7728f69b;49407a7a-4950-48e2-87b3-1d76da2eb9c5;9547d662-63b1-47ee-8fa5-68a9a3d3e741;2026/03/09;1;KwaZulu-Natal
27173343352;369.26;data saver;CAMP_8787d73e;408082de-c67e-492b-9c8e-65bd962da8c5;8d9e3afa-f12d-48e6-8425-e19e6da2c6b8;2026/02/24;0;KwaZulu-Natal
27284558636;125.74;bundle boost;CAMP_7fa47c7e;631912c3-8943-42c7-a752-b84ae38e586f;2a9295cc-972b-4ebf-9ee1-e7512668c8cc;2026/02/18;1;Gauteng
27985585343;174.03;loyalty reward;CAMP_a1a279a5;24c78cd2-37ba-450c-a1f9-b3465eb177c0;c7412382-b9b1-4503-95d5-649c4592bebd;2026/02/07;1;KwaZulu-Natal
27719706160;470.65;summer special;CAMP_5ac0fa09;06e5899f-780e-4a03-b0f8-2af284949941;1feefe1b-a0e4-4b7d-a8ff-2a5a56809281;2026/02/15;0;Northern Cape
27293789720;3.75;flash offer;CAMP_cc486657;00e0e227-f49e-4c4e-a705-5c3d63e3252e;54d10221-b24b-4509-aafb-e79f32458024;2026/02/07;0;Western Cape
27536731522;82.23;data saver;CAMP_ba93795c;b6087d15-0feb-44ff-990e-5857f416e213;f581b5ae-7168-448d-bd49-4b7a69a16059;2026/01/26;0;Northern Cape
27865749906;412.98;summer special;CAMP_fa99b374;35da604d-7b34-45cc-b6b7-f0ea1a483160;0be5963c-5d0f-4c98-8cdd-dbc66252cbb9;2026/02/07;1;Northern Cape
27049066790;155.51;weekend deal;CAMP_b5a684fb;ce917bc3-452c-4371-a3c6-b48ae246618a;be779237-b2f1-4a5c-8325-bf3eb019db1d;2026/02/22;1;KwaZulu-Natal
27646942361;177.96;feature promo;CAMP_7fa47c7e;79b81bab-ca4e-44be-a2cc-273e01f53544;58372ffd-43d9-4777-810c-06acb255c3fb;2026/01/26;1;Western Cape
27928830251;295.38;summer special;CAMP_dddcc94b;48ecaa33-6a20-4158-abc4-ff292fa4099a;6d080244-018d-4e4a-b4cf-21a9c2ff0243;2026/01/27;0;KwaZulu-Natal
27178737412;9.12;weekend deal;CAMP_e1c90ad1;a7aa224c-e9ac-4260-912b-78539bde45f3;5e27dc89-4a29-495a-88d7-fbd99488badb;2026/01/24;0;Western Cape
27119444158;342.47;data saver;CAMP_df5e0430;5b7b0392-b056-46c0-9530-b574e0e424ce;d9997c81-c646-45e6-a466-1f62862c68e8;2026/01/27;1;Limpopo
27329071553;299.09;weekend deal;CAMP_5ac0fa09;8282f794-0949-400c-b3d7-b25237c25c89;5227f265-fe12-43b1-8631-e7b794fc2d91;2026/02/17;0;KwaZulu-Natal
27970373100;148.27;feature promo;CAMP_5ac0fa09;4b1a2b68-94cb-43ac-971c-c08201de7e91;fd101c2e-fb25-4395-b86a-4c13aa6ed191;2026/01/10;0;North West
27987686939;21.8;summer special;CAMP_cc486657;bbde24df-1b18-4e87-8a2c-3a26ad8636d1;1e5a55ed-df47-47e9-a847-02e80528953e;2026/02/20;0;Gauteng
27753442444;217.15;flash offer;CAMP_65a2423f;e349c090-6ee3-481d-99ee-dd42cf267f6f;47dbc6b0-1986-462e-a8ba-2ac5de3af589;2026/01/29;1;North West
27752848663;324.99;weekend deal;CAMP_b1b8d7d8;5c3c7ab2-03f9-4ce7-b867-1847d7da3e16;9e2b2262-728a-446e-8ae2-bc7d5369534e;2026/02/26;0;Gauteng
27204236427;337.99;weekend deal;CAMP_aa2f5198;e3a22cdc-c9d4-4c67-a122-c4850e4131be;8999986c-838c-4669-8b0e-949d91a7d4a2;2026/03/09;1;Mpumalanga
27904177237;476.21;data saver;CAMP_c02c6c69;0c766818-5571-49ea-8abc-5a3dee678c88;5c333f3f-c6f2-49fe-99e5-b8deaf5717e9;2026/01/15;0;Mpumalanga
27714902757;97.79;weekend deal;CAMP_7fa47c7e;bcf639cf-93de-45c0-a93c-488915f3d267;c4e1c2dd-32ba-4357-8d5c-de34cf4aa57d;2026/01/13;0;Limpopo
27541779622;353.25;loyalty reward;CAMP_e1c90ad1;226905d0-ff57-4eca-8319-80c8752bc497;73718500-80b9-44f1-b579-201f90a39488;2026/02/26;0;North West
27603040078;345.84;feature promo;CAMP_d81723b9;9468074d-d47e-43eb-9632-ce7dd618b181;4ddc76a1-d37f-4eaf-bc49-f9ca0c3b2487;2026/01/22;1;Gauteng
27928758769;175.09;weekend deal;CAMP_4236e746;b90aacd1-17cd-4804-9812-958ab97c89fd;2fe239ac-98e1-40a4-8364-42e09b68fd3b;2026/02/10;0;Northern Cape
27467967902;53.79;flash offer;CAMP_5ac0fa09;bd6cc81c-c094-42bf-a578-3b92eaf101f8;2474e7cf-6712-4994-b927-f7d395b965ef;2026/01/16;1;KwaZulu-Natal
27250868305;19.58;feature promo;CAMP_c02c6c69;d9559f71-767e-4b9a-9271-888acbdcf10c;7bba1a68-9817-4cdc-9672-79429f39d1e1;2026/02/28;1;Mpumalanga
27815507214;306.29;summer special;CAMP_a1a279a5;3f13a7ce-b08d-4dcb-b927-24b3caa9b886;feb63e0a-5f22-45b6-ace6-837cddbce715;2026/01/24;1;Western Cape
27688708697;124.46;flash offer;CAMP_5551ccc0;9caebd9c-53a1-4822-9ce9-05f61ea6409b;d463e925-a00d-487d-9939-d2153f660a11;2026/01/19;0;Eastern Cape
27099148218;88.27;loyalty reward;CAMP_b1b8d7d8;f9c167c5-20d1-4690-9c5d-2870d24faf71;e08a0785-1b78-4959-82a4-c1e460582b0f;2026/01/20;0;Free State
27973952326;414.24;bundle boost;CAMP_11f756ee;b3f517ff-8cec-466e-ad43-7b345d66405f;6b902a7e-25ad-4aef-8079-90b105a2bfaf;2026/03/05;1;Mpumalanga
27877869657;264.63;data saver;CAMP_ffc5693b;8d735716-376d-4299-84e1-a866179bd6dd;37d5b55d-8aad-4158-b0a7-64731c4e00bc;2026/03/04;1;KwaZulu-Natal
27314408377;435.4;summer special;CAMP_a1a279a5;9a8125f3-cb6e-422a-b33a-b181fddee95e;8eca3ff2-3b30-4288-966b-876cccebe513;2026/01/19;1;Limpopo
27709831537;487.22;feature promo;CAMP_2d622d4a;17a7f369-d75e-4771-980e-b504ce2048eb;95d41c22-6187-4bb6-bd21-552e08fa6b69;2026/02/19;0;Western Cape
27607458619;19.21;feature promo;CAMP_7728f69b;e48ee335-3b06-496d-8029-67f3d108e1f1;08feaa86-057f-4f20-853e-b9349425f6fd;2026/01/15;0;Mpumalanga
27329590718;260.06;loyalty reward;CAMP_d81723b9;d02311b0-9969-4c3d-85d8-2ff32a170df4;722890e1-8722-4c0f-9104-c94787c02c2c;2026/03/01;1;KwaZulu-Natal
27284119319;400.72;bundle boost;CAMP_df5e0430;ba980b51-b1a6-46ea-9237-686d723f1c9f;90917313-b98e-4f66-b22d-b70855df4d65;2026/02/26;1;Free State
27954704028;57.0;flash offer;CAMP_20a3dcb5;878a9c49-206f-490d-a0bc-f7ffbe398dd1;0688c038-c63d-4e95-87c2-5a13bf0392bd;2026/02/13;0;Gauteng
27659564098;353.97;loyalty reward;CAMP_7728f69b;3c3594bc-25ab-4cd9-9702-8e8d0a3d370c;5acc2a1a-5b70-4a85-92f5-727bb8ecb5ea;2026/01/22;1;Limpopo
27622507886;321.78;weekend deal;CAMP_d81723b9;8e7bb94c-0579-4cb8-8eac-4ffee9f63f49;28c96397-7fc3-47d6-97fb-ce14179d3cb1;2026/02/26;0;KwaZulu-Natal
27453607632;184.81;weekend deal;CAMP_ffc5693b;7e130301-9562-4a09-9fff-05111937e8cd;db8decd0-5c6b-4387-9940-d31395a032c4;2026/02/22;0;KwaZulu-Natal
27662153016;148.83;data saver;CAMP_cc6bb4e5;efdc9b68-25c7-46e3-9ff5-690cda0b3f06;7dcd1b44-5140-47ff-b753-3bd9b792674b;2026/01/22;0;Western Cape
27050573005;42.02;bundle boost;CAMP_cc486657;6c6ed881-0162-44a0-bedb-c7b254b435e1;ff6f43af-21c2-4417-baf5-bf7931868eed;2026/03/04;0;Eastern Cape
27297763894;369.34;flash offer;CAMP_7829ef03;ffa35f84-d778-4245-8853-b35cc52d8d65;a91e5aad-def1-491b-b80f-20c5ba8494de;2026/01/10;1;Free State
27484625482;392.44;loyalty reward;CAMP_e6999d8d;638b29d4-cc13-4eb4-a860-69334506617b;b300dd8d-5087-46ba-b796-f25ffd0edffd;2026/01/25;0;KwaZulu-Natal
27134087389;162.29;flash offer;CAMP_7fa47c7e;64ad10ff-998a-4db3-ba3a-986660409b17;7c330976-47b8-4fee-8f8f-8e78c7b3bf7e;2026/01/10;0;Northern Cape
27694818542;421.71;data saver;CAMP_da530e13;41b0165a-151d-4fc8-8452-18c7e50af52d;2679caae-d455-4c35-9187-3c943d004cb3;2026/02/14;0;Gauteng
27685670604;136.25;summer special;CAMP_20a3dcb5;d758445a-2383-43ff-9d11-66efbc7ead78;10eed4b8-77bc-4e97-bdd5-5a169b5158b3;2026/03/01;0;Limpopo
27968897879;98.71;flash offer;CAMP_e4f5f0ad;b1962d9c-b966-479f-b74c-740fe5e1d186;c5970dd7-d594-4e0d-a40b-1df23556fb21;2026/02/09;0;KwaZulu-Natal
27933289327;63.21;loyalty reward;CAMP_7829ef03;037fc924-3561-46b0-a118-dde1ca6b8c91;0c655887-e6e7-4874-abdb-afbce445e982;2026/01/24;1;Western Cape
27065578562;296.21;summer special;CAMP_1c003950;7b7f1582-608d-4fbc-a757-583d3b4617bb;1f18114e-67c5-48d5-be42-de75f13f9e55;2026/02/27;0;Eastern Cape
27806075820;42.04;flash offer;CAMP_b1b8d7d8;a14ae2d5-cb57-40e7-b29e-4a496bdc3b7c;443accf9-9b1a-44fb-8d57-82ff59016a64;2026/03/03;0;Western Cape
27509148166;370.88;flash offer;CAMP_da530e13;e1403c48-8f93-41e3-a557-17aecf5cf601;f8730426-7239-4ae2-8170-4d18c34aea21;2026/02/01;1;Mpumalanga
27688451350;224.54;feature promo;CAMP_a412f448;1bd4d4e2-a2ea-4d41-a42e-8231d5825f0a;5fd34091-1804-4f64-a3c2-04293553a164;2026/01/27;0;KwaZulu-Natal
27361373648;327.39;flash offer;CAMP_5ac0fa09;12f74262-eac6-472f-9bc2-8c0024c9541d;824f9e41-049d-4e49-aeb5-20f29c26bd39;2026/03/02;1;North West
27028127092;446.29;weekend deal;CAMP_2d622d4a;66b2fcbf-b861-470e-b35c-be46a4a94be4;9a0c552d-da1a-4f42-af61-ddda76ac3d96;2026/01/29;0;Northern Cape
27218298397;187.37;feature promo;CAMP_ba93795c;fdffa3ba-f83d-4e6b-9f87-a2f4682c96e1;d77159a7-de1e-4a71-9b25-f042a195c83b;2026/02/10;0;Free State
27268694868;47.69;loyalty reward;CAMP_b8a1f736;c416f9c4-7022-4c69-bf2f-78af06eaddd5;7cc0b052-0ac4-43ae-998e-8af7301ced7d;2026/02/04;1;Western Cape
27823211623;481.95;loyalty reward;CAMP_11f756ee;ec38af8f-a7a9-4b1c-946e-fb1620bc0a1e;4a449852-5fb1-43cc-a481-5abbae7c2295;2026/02/18;0;Mpumalanga
27540978778;314.58;feature promo;CAMP_c02c6c69;03017fd6-7cce-49cb-a33a-47225ce2da9e;c4793012-12e0-4564-a7cf-a38018070da9;2026/01/30;1;Eastern Cape
27257571354;245.65;summer special;CAMP_bf68e35d;4991b33e-e670-46b1-96ad-9ff1c5a083b7;21373be1-690f-4a03-a331-671c47175b5c;2026/03/10;1;North West
27264791892;375.19;weekend deal;CAMP_2d622d4a;4e71f267-d86e-4897-813c-229d5006d928;a063f7ce-5c84-4470-9558-037d69fa7a3e;2026/02/13;1;Mpumalanga
27526437932;63.76;summer special;CAMP_b5a684fb;889d8704-22c3-403d-9f35-b8b8dfba0554;a64c20e7-8836-4486-8ced-3f3508603030;2026/02/09;0;Mpumalanga
27394661952;366.4;summer special;CAMP_61b52b23;3b51ff7f-4465-4f33-a377-1d9dc902699f;79e1aa17-9cb6-42f4-9389-c09c55c70c75;2026/03/01;0;Eastern Cape
27046640912;396.62;summer special;CAMP_e4f5f0ad;c4f00d9e-f8c6-4f8a-ada0-1923b2ef9bec;9f93bbcc-ce60-409b-a739-523e29b84337;2026/01/31;1;Northern Cape
27627227180;141.45;data saver;CAMP_66ac82ba;35a5706b-7db5-455f-8d3f-0ea9a3b9204e;3c2a50af-3860-4c97-99f3-d3eabd61473f;2026/02/21;1;Gauteng
27396520375;168.62;weekend deal;CAMP_8c9ed32a;b8029a28-4028-48e1-bfa5-c12359243faf;13aff53d-6093-4c3c-8769-c3d8102e2d9c;2026/01/25;0;Gauteng
27500965740;82.44;feature promo;CAMP_a1a279a5;da0a9513-4c4b-4cba-9137-151dda5510de;af396f7b-3832-4175-88ba-4bfadf3d787c;2026/02/10;0;Limpopo
27123288152;275.66;weekend deal;CAMP_b5a684fb;5ce8c11c-3756-49da-8cd4-80d400f53f70;819feca6-3d4d-49f5-aa20-290e4afff132;2026/01/27;1;Mpumalanga
27126052798;296.58;summer special;CAMP_e4f5f0ad;f32b5208-b1b2-41e9-8e9c-675262fef155;671bdd4a-251c-4c70-9288-741378351881;2026/02/07;1;North West
27237095385;64.75;summer special;CAMP_71316a02;e23558e7-39b6-46d7-8ae4-c9ba9e2482c4;59bf4431-ab94-4aca-ad37-23f51a8b1b9c;2026/02/09;0;Western Cape
27000540964;10.66;flash offer;CAMP_fa99b374;093e9c8c-b2df-49ed-8d64-1d477f14f0fc;ebd91d14-ee17-4059-89ae-5fd29b1d90e1;2026/01/25;0;Gauteng
27143284289;162.79;summer special;CAMP_d6fe8fa3;1d5456ca-449a-4e11-a014-cb1ced2f283d;eaeb0564-9ba7-4251-925f-d1a1b7f3635d;2026/02/24;0;Limpopo
27760799128;475.28;bundle boost;CAMP_d6fe8fa3;3f7b0070-f5de-448c-a6a0-2ec18c867cd2;9d01742d-11d9-4ce6-ad9e-60b7349f800e;2026/01/12;0;KwaZulu-Natal
27451318683;67.36;feature promo;CAMP_61b52b23;f541bbfd-475a-4f06-9ce6-434e98a15915;cb5e51ba-93de-44c8-819d-011e0a257b0d;2026/01/30;0;North West
27584753978;379.16;flash offer;CAMP_1c003950;9ea31d72-17e1-4eae-b1fa-c2df4165d6c5;0fb734c0-6012-4100-a434-918c4ba5fada;2026/03/06;1;Gauteng
27859262904;405.88;weekend deal;CAMP_a4243a0c;1377386b-83ab-4dc3-98e1-610dddf31ea8;85664812-529e-446f-b6eb-6e9f9753eacc;2026/03/06;1;Limpopo
27369773585;192.88;flash offer;CAMP_11f756ee;ebb24508-8904-489e-aea7-564941cbcbc3;adb9716c-46bd-413b-ab00-e6e1dc3ef31f;2026/03/04;1;Western Cape
